epoch,loss,weight_stage1_L1_loss,weight_stage1_L2_loss,weight_stage2_L1_loss,weight_stage2_L2_loss,weight_stage3_L1_loss,weight_stage3_L2_loss
14,142.73690730599432,149.3758742014567,59.133035553826225,40.03188557094998,56.4344367980957,38.26187965604994,56.48319406308649,38.331196216033504,53.66332107524532,36.56214529227637
15,142.6517022402232,149.3763508266873,59.11845535702176,40.05657254325019,56.415118323432075,38.286138428582085,56.47800076176054,38.326026445733376,53.62291832420249,36.53448146905663
15,141.79309480355178,148.96170976426868,58.92072815365262,39.921531465318466,56.27273888058133,38.18508328331841,56.14644657658284,38.04057622711443,53.36854154369276,36.24052922515551
16,141.27341183925597,149.65488031175403,58.93172105153402,40.110603756374786,56.55108875698514,38.51376846101549,55.962768462915925,37.906797361406994,53.17302213144225,36.08959044942474
17,140.46011609146504,148.3837193383111,58.70571655697293,39.7898203002082,56.08427153693305,38.0009364022149,55.712065930336735,37.721104783590484,52.83451707280953,35.849561336992956
18,140.23622696095805,148.2337351904975,58.66830921173096,39.770500342051186,56.02110873328315,37.957668675316704,55.64714784377321,37.66338743580014,52.758642692133535,35.779377277929306
19,103.57137087509363,108.47717772589789,56.73943201700846,14.697422160042656,54.07945802476671,13.656187481350369,53.69360276027435,14.716757756263439,50.776969460957915,13.560121332857307
20,103.42424994068733,108.36886872185602,56.70808029174805,14.683105733659533,54.01105711195204,13.645284122890896,53.641820751404616,14.691641572391493,50.70489018122797,13.532654124058537
1,26.01207585708505,25.912298633206277,20.245521453119093,5.399073516168902,18.837052560621693,4.9545281241017,20.143151260134452,5.527367247042681,18.551514515744078,5.048181979486399
1,104.50786662059139,106.91381565217048,56.653102259482104,39.18976863738029,54.08201623732044,37.42908582379741,55.21304346610004,37.847682524372615,52.40853341623384,37.02902262436665
2,103.715007479105,107.26197445777154,56.323592647429436,38.465704764089274,53.6744021754111,38.59938775339434,55.14018584040315,37.578973218437234,52.29316072072002,36.527981710153966
3,103.2468195631092,105.7500989360194,56.285391776792466,38.53339890510805,53.6288694566296,37.07849354897776,55.025141460115826,37.43200383102343,52.16222541892836,36.2713001894957
4,103.05735592115343,104.85513600995463,56.112724919472974,38.15186482091104,53.431660129177956,36.619235192575765,54.96048233075077,37.33810490298277,52.08606852370012,36.21880519916611
5,102.65570285924697,105.61148145121913,56.41847315142232,38.32074479133852,53.5592418793709,37.13469443782683,54.8498997000489,37.20928017521562,51.956707214986544,36.01150925718828
6,99.84791480408416,103.31006745369204,55.40316698628087,37.54179566906345,52.67578377262239,36.032753421414284,53.85274020037482,36.21564069547792,50.904363702808624,34.629802912268254
7,99.42438028903831,103.31616457047001,55.31033866636215,37.64261061145413,52.68957211894374,35.98909408815445,53.67663591456468,36.06474706558722,50.70534137465803,34.45126326655684
8,99.29505216001034,103.49993625763923,55.55242784561649,37.59567759113927,52.80164152576077,36.11911693696053,53.60982880240531,36.00751349911995,50.64573514050661,34.41604381694701
9,99.17555833124585,103.18288889238912,55.32538900067729,37.5594673772012,52.64543773281959,35.95408925702495,53.58011319304352,35.959062596745476,50.60604990554276,34.36697555251775
10,76.47248765258996,78.32753471706225,55.434118353802226,23.373913972274117,52.97537314373514,22.323559802511465,53.342030576836464,23.15221581152194,50.630685770556276,21.977104111029494
11,75.72079446082786,77.80726092794667,55.418078712795094,23.166578126990277,52.81661058508831,22.03151105797809,53.097700175518156,22.905567370509875,50.301657288667904,21.60820541764994
12,75.59763708169825,77.65218502542247,55.25887149313222,23.141520044077996,52.700354368790336,21.982803095941957,53.03344557453347,22.855187394970486,50.23284709879765,21.57051569464907
13,75.52712448218828,77.728399525518,55.25510257223378,23.160435386326004,52.740145807680875,22.036578302798063,53.009543943940926,22.822422404901324,50.213559151669934,21.544106467223955
14,75.5913020060263,77.5881929812224,55.24704958044964,23.107203773830246,52.689120914625086,21.96314463408097,53.06631531681298,22.843536626005967,50.259902693034434,21.56583198155113
15,75.50845644609596,77.58877729332966,55.31740885195525,23.089095820551332,52.73234375663426,21.949978952822477,53.01488814128269,22.811858821735115,50.215455557563736,21.541831809158506

# vgg stage3

0,29.542208989080553,28.24198341369629,22.183031705709602,6.239876637092004,21.092437964219314,5.910678377518287,23.012317903979334,6.667441067248285,21.625139326868418,6.27938220600882
1,28.93606642458491,27.967778572669395,22.127290725708008,6.217049488654504,21.154905979449932,5.908134634678181,22.685917799487086,6.573819724813907,21.462982837882585,6.21688330154457
2,28.591031969188453,27.657322296729454,22.07597068639902,6.183647898527292,21.000406998854416,5.883191906488859,22.568865045673117,6.5313860714792495,21.38963523586829,6.184942046991603
3,28.326313837321695,27.595350118783806,22.093308265392597,6.21713139460637,21.107919216156006,5.906594010499807,22.480936728837246,6.4983537836703,21.331780410241223,6.161256996600214
4,28.088427494528766,27.28100431882418,21.946551726414608,6.129018086653489,21.04087367424598,5.846588831681472,22.404719811475683,6.462219107698299,21.265392892612905,6.131055555895655
5,27.938985877122708,27.03841759608342,21.806502232184776,6.118786325821509,20.819390223576473,5.823516139617333,22.367860485312942,6.447442928664461,21.244719437353627,6.120807167536722
6,27.7542266061444,26.899523661686825,21.77340192061204,6.09388437637916,20.800879808572624,5.8018146478212795,22.280597191466068,6.418746133240873,21.16981520262545,6.0981497353422425
7,27.637849959641873,27.011028143075798,21.958200968228855,6.1137527685899,21.02450334108793,5.842460659834055,22.246110592154924,6.403573761966652,21.14785773187816,6.085388980701774
0,106.81973547868861,99.94987120995155,57.426144526554985,22.993575609647312,55.59077050135686,22.11050642453707,55.82077767298772,22.271167791806736,58.84249858665847,24.159848911605195,56.65036292085629,23.157348590173168,58.472034768810765,26.29830820213059
1,102.56297276967062,98.44949780977689,57.32647492335393,22.845426376049335,55.00158405303955,21.797159341665413,55.06295879070576,21.84075410549457,58.99431826654308,24.145755960079963,56.47590143199928,23.010244649708152,56.69389314784737,23.1798627598319
2,102.1867477637803,99.34716547452487,57.968595651479866,22.963847123659573,55.663578693683334,21.950229204618015,55.535092720618614,22.023762446183426,59.040112653416315,24.105360397369324,56.35386997915789,22.90951870844036,56.31049274665391,22.947212272156737
3,101.81941138855711,99.73604246286246,57.82031968923715,23.094143353975735,55.59130815359262,22.135007308079647,55.44766550797682,22.207759637099045,58.9760980556587,24.031421104019987,56.20736957709946,22.8088136850003,55.99432730912687,22.77539703841219
4,101.57477569732362,98.34702623807468,57.51357753460224,22.88367454822247,55.076644383944,21.737808337578407,54.67704875652607,21.634850942171536,58.926319762665834,23.986130739352898,56.100060727543934,22.74019842642748,55.77113487182739,22.660703400937383
5,101.39320131252387,97.8646251971905,57.38653065608098,22.72116283270029,54.835420241722694,21.598776780641995,54.3899343930758,21.483684869912956,58.91308061215216,23.933430886411383,56.0420190754051,22.680767979878866,55.62872243108388,22.5713672776898
6,101.0971362199612,97.89885902404785,57.559384272648735,22.67022290596595,54.98548911168025,21.552730560302734,54.46274691361647,21.447529536027176,58.76520903505489,23.870231702846443,55.86644451575365,22.608627447444285,55.38877140547701,22.474820017481516
7,100.86357779969237,97.96027917128343,57.283727352435776,22.67779438312237,54.95974386655367,21.563725251417893,54.47148777888371,21.511828862703762,58.7054713064563,23.80168115402648,55.77016836992519,22.534322084590585,55.24119511945043,22.383507091842013
8,100.61377814515622,98.29316946176382,57.50912358210637,22.78327890542837,55.12969442514273,21.64380517372718,54.652344703674316,21.553366844470684,58.57273349800034,23.736498813476867,55.61627516070764,22.46866979275397,55.04997596740723,22.312096693225488
9,100.44573030072058,98.1882988856389,57.48420040424053,22.699807717249943,55.12190730755146,21.639994107759914,54.600584983825684,21.485046239999626,58.52190407545505,23.68685384738945,55.54448638542922,22.416481461972296,54.942739536186416,22.24254693604277
10,100.25060662366673,98.13614815932054,57.662917797382065,22.721197348374588,55.12261097247784,21.570474037757286,54.540441072904144,21.4376869568458,58.415627175367284,23.635737364877485,55.4283824128781,22.36514171611763,54.80049573932579,22.17978028908461
11,97.11100808484349,95.80918209369366,56.56266740652231,22.282917169424202,53.85449923001803,21.056883335113525,53.12887602586012,20.827465277451736,57.12154609390837,22.96335477771873,53.774635656817466,21.58708479590045,52.93673670306177,21.315262531234833
12,96.40668731506713,95.41603645911583,56.40290098923903,22.20658038212703,53.619814285865196,20.99346868808453,52.86047686063326,20.760490087362435,56.83551211785414,22.81642509449028,53.43822745972289,21.43056268159025,52.56131075937115,21.144125587783172
13,95.89044033210435,95.08010600163387,56.177947998046875,22.1380792764517,53.404125433701736,20.949766379136307,52.62462146465595,20.71308128650372,56.594213405007615,22.710516155075407,53.1767065333749,21.31948134618367,52.28695460679288,21.02276281425339
14,95.57700994571526,95.08744283822867,56.20783651792086,22.173819872049187,53.449693826528694,20.95718215062068,52.695452176607574,20.694899852459248,56.453157702843825,22.644456579585274,53.03540036702108,21.252544565448265,52.13005222960147,20.951476065317788
15,95.41833355993091,94.66726200397198,56.099803044245796,22.059171126439022,53.28349230839656,20.84635408108051,52.49721292349008,20.583054615901066,56.40351847878949,22.616080058168272,52.9697112013004,21.22469317955885,52.04704314477429,20.91924633437288
16,95.14077060265456,95.05827903747559,56.3528514275184,22.112114062676063,53.60387919499324,20.92419198843149,52.845661896925705,20.671815395355225,56.31967913005166,22.547294439289146,52.8697451947454,21.15439120481114,51.93442727886512,20.842247397028757
17,94.95733203849869,94.93167026226337,56.24553717099703,22.144541373619667,53.53255946819599,20.919887652763954,52.70311957139235,20.64398428109976,56.22877288864044,22.51506347028081,52.777655571806214,21.120581843895827,51.832349449051115,20.80435305993238
18,94.72690316693273,94.70920093242938,56.08369431128869,22.07377994977511,53.340887803297775,20.886144711421085,52.57782415243295,20.629621725815994,56.11772590682892,22.468433580950588,52.661262403705166,21.072870103946464,51.71117444714148,20.751927948188403
19,94.62056114288147,94.64040228036734,56.16597997225248,22.088074684143066,53.33554649353027,20.868929166060227,52.520830594576324,20.596971181722786,56.11473874722174,22.442627677232206,52.63874643938746,21.04665674049697,51.67550330856841,20.72220714668076
20,94.40560787604478,94.50924374507024,56.037866885845474,22.075647097367508,53.22745220477764,20.872961154350868,52.34655416928805,20.598491521982048,55.991992407549404,22.395754247273274,52.520567476725624,21.00528080706111,51.5536221829717,20.678728229652148
21,93.26216086656034,93.87858742934007,55.8140313075139,21.94465871957632,52.928891768822304,20.712426845843975,52.01618238595816,20.40653918339656,55.566387334126915,22.168164247333884,51.93267600236538,20.728317980851955,50.83829638163249,20.356441223883106
22,92.99956292173344,93.92146536020132,55.84746331434984,21.961471007420467,52.98044013977051,20.718323560861442,52.04854935866136,20.42206969627967,55.45197796621722,22.111172649436845,51.805027033564095,20.66704010344789,50.692283534813306,20.28982709496321
23,92.85014670594724,93.89849178607648,55.791591717646675,21.958183141855095,52.93991844470684,20.740915885338417,52.00839989001934,20.430719705728386,55.37725973567087,22.091829768959396,51.715340793251755,20.639903441826977,50.59178751033699,20.25684164393686
24,92.8130984262554,93.77892450185922,55.730665280268745,21.944652007176327,52.87018255087045,20.71523009813749,51.94228568443885,20.40320110321045,55.39360119787281,22.076693860166326,51.7304404233982,20.627136073616928,50.60169997377072,20.241726055069122
25,92.64362068328553,93.81176420358511,55.78518596062293,21.95193283374493,52.93145282451923,20.700119018554688,52.01239534524771,20.408735532027023,55.28339935196136,22.04984890734126,51.619475968869146,20.59834404296266,50.4824830133282,20.209955986959493
26,92.49791963314581,93.85676383972168,55.75002296154316,21.95991820555467,52.95099053016076,20.741346212533806,52.03244686126709,20.423180470099815,55.24909025561548,22.015693050277925,51.56609099801191,20.558626131716366,50.418442657988464,20.167023316876378
27,92.48826539654456,93.77332496643066,55.75854675586407,21.907141502086933,52.933801871079666,20.710455087515022,52.04626288780799,20.401383986839882,55.24451636240154,22.018390735466323,51.5686980245594,20.560622789379128,50.416581708942346,20.16738333882924
28,92.45306414073099,93.6444464463454,55.74393851940449,21.903601316305306,52.87756516383244,20.69115213247446,51.899257293114296,20.367776834047756,55.24190457167026,22.006234506694618,51.562048886540886,20.55423210014602,50.40857837242994,20.160019905410127
29,92.30097036456871,93.79785537719727,55.76806809351994,21.95094684454111,52.94125931079571,20.732046824235184,51.99686446556678,20.42239497258113,55.18383914543959,21.97678783744157,51.49183822677521,20.517294925796296,50.32804549858717,20.118806730868098
30,92.22234560039468,93.71917489858774,55.750160510723404,21.945870326115536,52.914562665499176,20.71390309700599,51.96102421100323,20.393467536339394,55.14320293662553,21.96485453051721,51.449714844907355,20.50366915495334,50.28115033322941,20.101595465722912
31,91.9293639184948,93.47095152047964,55.63918605217567,21.878048860109768,52.79814976912279,20.65843684856708,51.802905376140885,20.330045773432804,55.05727829885578,21.907369314601084,51.309419257721736,20.43503244289619,50.084241367576126,20.017134142207528
32,91.78798913479802,93.34038250262921,55.568335606501655,21.853588361006516,52.71359245593731,20.632586552546574,51.709139383756195,20.302235456613396,54.97062953865219,21.886439224060425,51.21534752036759,20.407948923586847,49.985534154012534,19.984549199939963
33,91.79431182876556,93.38792888934796,55.62782529684213,21.854927099668064,52.7710505265456,20.629508128532997,51.80243492126465,20.299423144413876,54.989241025547784,21.88452652704692,51.232930877061186,20.407992188992377,49.996712636281394,19.98449741390175
34,91.74119864214443,93.27852175785945,55.56491081531231,21.83048237287081,52.69578464214619,20.61091375350952,51.70189696091872,20.28514550282405,54.97134701239611,21.87216328565708,51.21415503648465,20.392349865241442,49.97785571587538,19.968447965062307
35,91.73418406488415,93.4013614654541,55.607590455275314,21.865654725294846,52.74820921971248,20.648064539982723,51.75247229062594,20.32676153916579,54.9840035802114,21.872646522141263,51.221775849850594,20.389920643941608,49.97938565351292,19.96246376227952
36,91.70694978070593,93.31276189363919,55.58344312814566,21.84409104860746,52.7217215024508,20.622970250936653,51.71585024320162,20.296180468339188,54.98226783204221,21.862927071348636,51.21720502324209,20.380404795953137,49.97452550762428,19.954816105360994


#vgg stage3
0,113.83295314887802,109.80371930049016,57.77162265777588,22.829503536224365,54.99483152536246,21.663586653195896,54.15705996293288,21.446033587822548,54.61438509134146,21.88860790546124,57.936151770251,23.2980792079857,54.747690519839225,21.971485063891688,53.882469336762874,21.681070378773704,56.04318129792661,25.19002863756435
1,110.37088792538215,109.31114989060622,57.7248314343966,22.94190740585327,54.87950288332426,21.65763627565824,53.96310410132775,21.356981240786038,54.16837589557354,21.48627992776724,58.22240963895878,23.439414669272903,54.86413316974145,22.035015149982627,53.90214998241432,21.708033284550893,54.31067150557588,21.929617760519307
2,110.49594915089256,109.78109653179462,58.07320844210111,23.088070539327767,55.24671429854173,21.757554531097412,54.26259363614596,21.41771804369413,54.31782142932598,21.459080365987923,58.414288711547854,23.51384258841326,54.96467035716165,22.068932334915132,53.95604354911698,21.730520206154463,54.16508343786061,21.847183234391814
2,110.60451694267715,110.23562930180476,58.15700413630559,22.99186295729417,55.435465812683105,21.803324075845573,54.5757810152494,21.530404971196102,54.61332438542293,21.60991433950571,58.461229990580364,23.545835167395616,55.013460137220676,22.093817177123416,53.99830225070794,21.74679043726055,54.2050332185513,21.880975326758897
3,110.3918147332654,108.55094249431903,57.68029440366305,22.748470929952767,54.62683310875526,21.482985276442307,53.62470582815317,21.130218725938064,53.61516981858473,21.15054603723379,58.44226482033491,23.536144168077115,54.92152114609282,22.05677992674167,53.871266012896086,21.696574978438203,53.964630118577546,21.751127966007072
4,106.36482341256209,106.4248987344595,56.70323423238901,22.423887692964993,53.58506290729229,21.07164654364953,52.53503828782301,20.70363627947294,52.48985165816087,20.705646698291485,57.07263002148169,22.830992613961836,53.147821224235486,21.22351892265731,51.87975650794968,20.78327730087463,51.800232261383606,20.780862203662743
5,105.2910277056361,107.02511435288649,56.82757311600905,22.528399063990665,53.80865529867319,21.19564412190364,52.72955689063439,20.90314923799955,52.734166585482086,20.921846389770508,56.66994833194329,22.646373667688426,52.673704941115695,21.017854953811554,51.36481540283995,20.56395797634315,51.25137814885366,20.550598266738618
6,104.88827911194213,106.34221282372108,56.81859984764686,22.44665894141564,53.602652036226715,21.062883377075195,52.535099469698395,20.68352879010714,52.44085055131178,20.72714900970459,56.53371578604875,22.590276499993788,52.505688928082556,20.95562213794914,51.17052028260069,20.48898270734532,51.03288906424821,20.465883871181283
7,103.40575319849802,104.94895891042856,56.387441635131836,22.197070635282078,53.099469038156364,20.793666399442234,51.88974835322453,20.393133420210617,51.69856445605938,20.346726637620193,56.09883230137016,22.339584145193804,51.92658619528521,20.654925199421104,50.47246416857143,20.148127529578293,50.25098075828628,20.098908997343447
8,103.06122753425035,104.90857960627629,56.29401008899395,22.193079728346603,53.01766498272236,20.804098716148964,51.83065333733192,20.40173647953914,51.65411156874437,20.369770526885986,55.958498338025485,22.278028634160815,51.7758396441827,20.59287845360305,50.30793509188288,20.079095127006727,50.07028210577137,20.02481600253168
9,102.89234946854339,104.74056053161621,56.262287213252144,22.161754057957577,52.96180167564979,20.768988095797024,51.76989643390362,20.371308913597694,51.56939565218412,20.32847184401292,55.94078981624154,22.259294719848327,51.726924046499285,20.56368600708282,50.23171850573755,20.04261198253213,49.981522800727284,19.984806651650313
10,102.37070108897196,104.52624320983887,56.22169758723332,22.142544746398926,52.888843316298264,20.73771564777081,51.66400183164156,20.32116013306838,51.453260568472054,20.26551187955416,55.785863621268206,22.163777411340952,51.526533703604144,20.461815372436586,49.98672540173559,19.92581343450946,49.69979641889621,19.85681634910568
11,102.233272239548,104.45032178438626,56.18442329993615,22.127147674560547,52.84626689324012,20.72269366337703,51.62315896841196,20.30987156354464,51.405097447908844,20.25495224732619,55.71390131495432,22.153191385440483,51.444834878963384,20.443783308931454,49.896748341390946,19.903326212527034,49.60312716051966,19.833109450197504
12,102.16153377449203,104.54088592529297,56.21494924105131,22.137174202845646,52.92069647862361,20.733125906724197,51.69164694272555,20.328066092271072,51.47272564814641,20.272848239311806,55.67871719710603,22.13972180113345,51.414834560462815,20.43270293500371,49.862671492342464,19.890348253231085,49.56491019159496,19.81808806417469
1,108.3261106540581,97.22098174461952,57.450419205885666,22.529378854311428,54.91704016465407,21.654538448040302,54.158211341271034,21.245489597320557,69.65034482807457,27.407112658380747,60.34812079484829,24.322613537954,57.5018781650566,23.173835464104446
2,104.3331944067797,97.153869335468,57.433045680706314,22.508987023280216,54.855520468491775,21.640615426577053,54.12553801903358,21.244801888099083,66.10501492132921,25.97699858309504,58.063412027111546,23.370918582299513,55.83015667273851,22.429753021803684
3,103.1256655710186,97.07496305612418,57.40762123694787,22.501769285935623,54.7965125304002,21.617274834559513,54.05285930633545,21.247403218195988,64.81302504777432,25.478642255055927,57.43327804230406,23.107366374200453,55.38064176136862,22.230483542231028

#vgg stage3 stride=4
0,566.4864229904043,529.3064990466154,281.47184367119513,152.92551914649673,265.1970347150972,138.23010162160367,258.45737814601466,133.21516249451457,300.0039313676115,167.3993625219552,278.89026323116707,149.23302367915332,271.3608462548779,143.383631876922
1,548.1780100575622,520.7478668599189,278.11309505414357,149.56437465812587,262.23706682422494,135.70277974575382,255.47788035718702,130.58827006665967,292.55925203476914,159.8292062778435,272.69886154459067,143.7050978888374,264.9601176482078,138.18106190826762
2,540.4736091720367,517.8332048247132,276.5607465913024,148.05120125299769,261.0244213055961,134.671036780635,254.23499959631812,130.15414945385123,289.17171612077766,156.97874562891022,269.7274509056837,141.42984226985686,261.8757309178234,136.0022108216327

# #vgg stage3
35,91.68473312621583,93.32727578970102,55.6034170297476,21.843484291663536,52.72371380145733,20.6268446628864,51.72454782632681,20.297220560220573,54.93509600367137,21.866726488505535,51.172498681683265,20.383865894766863,49.93057535023033,19.958373278772047
36,91.762783485306,93.32061092670148,55.59320523188664,21.84177442697378,52.733258320735054,20.62286795102633,51.73390872661884,20.29457088617178,54.986684795387255,21.886549385245928,51.22224557651969,20.403772854757403,49.97709611980263,19.977185152819057
37,91.70836988589959,93.3577370276818,55.62190554692195,21.85219383239746,52.75934718205379,20.6334768808805,51.75305542579064,20.3038298533513,54.97374989020372,21.86586357657305,51.21149693563313,20.386690671048953,49.966142290461804,19.95937587696159
38,91.65817623937915,93.30560537484976,55.570942658644455,21.84990141941951,52.72405213576097,20.624867109151985,51.70605263343224,20.297164330115685,54.95068108221728,21.857909650669363,51.183668779993724,20.375315282254398,49.93632373467177,19.947373980295634
39,91.55819213623535,93.3371014228234,55.58728907658504,21.85452589621911,52.74195128220778,20.63843998542199,51.74179216531607,20.299823614267204,54.88848377920672,21.83985713760772,51.115362157079275,20.35777937533137,49.860297749380386,19.928146231721737
40,91.60288636441716,93.31592559814453,55.613992104163536,21.85171442765456,52.74734350351187,20.624610057243935,51.735751372117264,20.2910004395705,54.92821386112662,21.850250170283214,51.155795358516976,20.36598108105079,49.900400837119705,19.93405880423601
41,91.4019261822729,93.24312503521259,55.56475199185885,21.835419544806847,52.69817726428692,20.61166161757249,51.68058131291316,20.277606560633732,54.82927002212006,21.80405762438289,51.0479050177538,20.318024940452652,49.779733986768896,19.882542997158453
42,91.40919778789589,93.21900837238019,55.55747391627385,21.83164699261005,52.680115039532,20.608419565054085,51.65859449826754,20.27254155965952,54.83438485806098,21.81176417459271,51.04609130090344,20.322650052639776,49.771258155076566,19.885941408161155
44,91.41044218402185,93.20201008136456,55.558977127075195,21.826968119694637,52.68057390359732,20.605107417473427,51.65028271308312,20.26536461023184,54.84533909856678,21.806265563546063,51.060595812768995,20.320803097289005,49.78458483614131,19.883678987925638
45,91.52737998581694,93.18685223506047,55.54307534144475,21.826948642730713,52.66385775346022,20.603208945347713,51.63351975954496,20.265621992257927,54.927667400032696,21.835696466716225,51.132356939867826,20.348680634032227,49.85066331075337,19.909943134437302
46,91.4208317922261,93.24890283437875,55.56840793903057,21.832891354194054,52.70187568664551,20.617249672229473,51.68775000939002,20.282234778771034,54.856229355711186,21.816607984858834,51.060714676756106,20.325987820615786,49.77873815814416,19.887267943056756
47,91.42519970435106,93.25034302931566,55.5726622067965,21.840738479907696,52.700204629164475,20.61863345366258,51.67742223006029,20.282990272228535,54.87207135868643,21.814522252111377,51.07726219885364,20.3234289329209,49.795028288683255,19.883433667104878
48,91.42183936950927,93.23174197857196,55.56104366595928,21.836402049431435,52.693338027367226,20.61310390325693,51.66959454463078,20.27853885063758,54.8705352364424,21.813222706389283,51.07027257664237,20.325356298435235,49.785839437914944,19.885544642907178
0,103.24555305829607,105.36647676166736,64.20369439376027,23.94955835844341,61.32452211881939,22.833758906314248,60.53891011288292,22.608083624588815,62.83492694121403,23.792011535377686,59.53859250631325,22.483680174854115,58.68997147876388,22.22961023665217
1,103.59216308788527,105.48438303094161,64.30397856862922,23.951577939485247,61.37180268137079,22.81211320977462,60.52934305291427,22.635503668534128,62.952947159339374,23.86210113074483,59.66078780882511,22.548631399542757,58.791539204616704,22.29561065939698
2,103.44369157991271,105.48739945261102,64.33645007484837,23.98023203799599,61.346556211772715,22.788513384367292,60.577719838995684,22.572483765451533,62.85599247569906,23.810776146875828,59.54493517141608,22.494096185529845,58.66484948655675,22.239049616412665
3,103.45490754755413,105.48766607987254,64.30867144936009,23.941151669150905,61.44336258737665,22.79094967089201,60.589156100624486,22.521583958675986,62.84297017342648,23.807717229567043,59.51937046201977,22.488416354754218,58.626896645665504,22.22858281363204
4,103.30721186349852,105.58727625796669,64.26607834665398,24.050890872353,61.3286401849044,22.818531739084346,60.52053190532484,22.565419949983294,62.72231777328479,23.771486052512394,59.3954413372368,22.447791260482404,58.49980621396323,22.186327433933066
1,99.3295733987722,101.66591925370066,59.675681264776934,23.827117919921875,57.0650066576506,22.59486921210038,56.4014748021176,22.335817537809675,58.14233552797857,23.55961693882303,55.0282580921289,22.229395581046507,54.264571792957035,21.976646773207086
2,99.38247793244865,102.042530260588,59.808531510202506,23.9045544674522,57.18761946025648,22.682589781911748,56.35247100026984,22.503008089567487,58.141541537259776,23.568611038379412,55.01384182039621,22.227032520468516,54.24050722713826,21.96542171656492
3,99.14437268441935,101.19384484542043,59.4939802069413,23.59838184557463,56.72146064356754,22.47880644547312,56.09438444438734,22.18315184743781,58.02492774260236,23.490029723114098,54.87063501828904,22.14657277819877,54.08599623874161,21.88414806719486
4,99.13937550891197,101.1891033774928,59.42795924136513,23.623477534243936,56.760679947702506,22.501008385106136,55.972476959228516,22.14540501644737,58.011782528582906,23.490136049887585,54.84629763733954,22.1330727883252,54.05078440343113,21.864367356980853
5,99.13571154916046,102.0950843409488,59.60937901547081,23.937687522486637,57.031078137849505,22.730716906095807,56.30575240285773,22.46179229334781,58.02864582294526,23.472520691660065,54.83781110409544,22.117409911848373,54.03783333286327,21.84601651547909
6,95.76576286084133,98.44737083033512,58.3273347553454,23.058151245117188,55.309078216552734,21.741798902812757,54.4125398334704,21.423017802991364,56.57486276770234,22.743031245395485,53.01655349848311,21.278029960669333,52.02279129885337,20.936305067263486
7,94.99251932996799,98.56944234747635,58.33625753302323,23.05732456006502,55.34166396291632,21.806317178826582,54.43380255448191,21.524521275570518,56.215068620414435,22.580019785063225,52.61854702908377,21.10370363007098,51.5979486805826,20.749987982534954
8,94.63313752350406,98.29765641061883,58.130471882067226,23.02232471265291,55.22611116108141,21.741585681312962,54.33332162154348,21.457921580264443,56.09121354964731,22.496660408573184,52.4679917283651,21.017273069249754,51.433530772922296,20.659184756801235
9,94.26587252973567,98.3770318282278,58.21689465171412,23.071252722489206,55.23533409520199,21.79220872176321,54.3151586432206,21.492421100014134,55.89596247240874,22.425969740307877,52.26507386243371,20.942288816781687,51.21654893087738,20.57996649105451
10,94.06470821595843,98.52048211348684,58.33281306216591,23.098850952951533,55.2978959334524,21.87165591591283,54.33920388472708,21.54183628684596,55.846233733125814,22.37137534151523,52.20401645004978,20.889976237299248,51.14848567503948,20.524082694395727
11,92.95833387026715,97.55057806717723,57.91280947233501,22.879655336078844,54.83586481997841,21.601564909282484,53.84897794221577,21.270975865815814,55.385358924855986,22.154148287574703,51.59972597111967,20.63089719547859,50.442551043863226,20.229061418386756
12,92.6582905104917,97.51199059737355,57.951568603515625,22.868152116474352,54.858952371697676,21.578400160136976,53.8732631081029,21.25140656922993,55.241824274985866,22.0943358861764,51.435778600572476,20.563947329449356,50.26229411289039,20.156393077442285
13,92.55356820042961,97.52230674342105,57.943680813438014,22.857514130441768,54.871037131861634,21.599605761076276,53.87652567813271,21.261341195357474,55.24347588113294,22.062852747987538,51.42106437439635,20.53022614260672,50.24016021434403,20.12026203034756
14,92.48944418437024,97.50144958496094,57.936186941046465,22.881467417666787,54.84074843557257,21.601571835969622,53.81757916902241,21.26933062703986,55.22334214854003,22.05550704587927,51.39164430230194,20.52178616921817,50.19479234163208,20.106705208594075
15,92.37068223210662,97.39165858218544,57.91323310450504,22.862610967535723,54.784337495502676,21.587762983221758,53.74775495027241,21.234866493626644,55.189484221064255,22.026659579614247,51.35271254601088,20.48968158305102,50.150457458651914,20.071884268243792
16,91.90064680475894,97.19772860878392,57.797186399760996,22.826317134656403,54.6740070142244,21.54222237436395,53.6234773334704,21.190356555737946,54.97278455997688,21.933373449041675,51.086217942090556,20.38163263030219,49.84352573241876,19.953048934186633
17,93.31775612888332,98.38787359940379,58.191324735942636,23.042550538715563,55.29084617213199,21.836451379876387,54.38557353772615,21.56407948544151,55.540885231888716,22.22584093277449,51.84593228439241,20.73298600659189,50.7520885370141,20.349907152927255
18,93.28227585068703,97.86297406648335,58.03280760112562,22.96607659992419,55.019504948666224,21.713276210584137,54.080672816226354,21.39129322453549,55.52835108815695,22.208569835393078,51.852392704534935,20.72352722173812,50.76053067875176,20.341845744661082
19,93.27461689687792,97.93414427104749,58.06213981226871,22.961204328035052,55.094396892346836,21.718556153146846,54.121862511885794,21.43585867630808,55.54623200876968,22.21147061100352,51.8555159180451,20.724342758143653,50.76126497827198,20.34208360788376
